"Season","Colony","Nest","Laying_date","ring","sex","Mate_ID","Final_clutch_size","Focal_Seasons","succ","Mate_Seasons","predation","Pair","total_pair_duration_nogaps","breeding_exp_pair_days","breeding_exp_Focal_nogaps","breeding_exp_Mate_nogaps","breeding_exp_Focal_days","breeding_exp_Mate_days","N_of_life_partners_Focal","N_of_life_partners_Mate","Clutch_size","N_hatched","succ_from_hatch","hatch_succ","season_of_protection","Col_Size","Focal_MinAge","Mate_MinAge","egg_mass","unique_ID","ColNestLaying","tarsus_Focal","tarsus_Mate","fledging_mass","wing_chick","ringer","Relaying_int","Fate_clutch","Group_Size"
"2018/2019",37,"46","01-05-19","Focal_ID_115",2,"Mate_ID_112",4,NA,1,3,"natural","Pair_ID_115",2,561,2,3,561,838,1,1,4,2,1,1,NA,58,973,1574,NA,"37_46_2019-05-01_XX","37_46_2019-05-01",23.985,23.135,30.45,60,"michelle schroeder",NA,"successful",2.2
"2018/2019",37,"46","01-05-19","Focal_ID_115",2,"Mate_ID_112",4,NA,0,3,"natural","Pair_ID_115",2,561,2,3,561,838,1,1,4,2,NA,0,NA,58,973,1574,NA,"37_46_2019-05-01_XXX","37_46_2019-05-01",23.985,23.135,NA,NA,"",NA,"successful",2.2
"2018/2019",37,"46","01-05-19","Focal_ID_115",2,"Mate_ID_112",4,NA,0,3,"natural","Pair_ID_115",2,561,2,3,561,838,1,1,4,2,NA,0,NA,58,973,1574,NA,"37_46_2019-05-01_XXXX","37_46_2019-05-01",23.985,23.135,NA,NA,"",NA,"successful",2.2
"2018/2019",11,"28","17-05-19","Focal_ID_116",2,"Mate_ID_113",3,2,1,4,"protected","Pair_ID_116",2,508,2,2,508,508,1,1,3,3,1,1,7,38,923,1648,NA,"11_28_2019-05-17_X","11_28_2019-05-17",22.475,24.86666667,30.83,53,"colleen lindberg",NA,"successful",3.666666667
"2018/2019",11,"28","17-05-19","Focal_ID_116",2,"Mate_ID_113",3,2,0,4,"protected","Pair_ID_116",2,508,2,2,508,508,1,1,3,3,0,1,7,38,923,1648,NA,"11_28_2019-05-17_XX","11_28_2019-05-17",22.475,24.86666667,NA,NA,"",NA,"successful",3.666666667
"2018/2019",11,"28","17-05-19","Focal_ID_116",2,"Mate_ID_113",3,2,0,4,"protected","Pair_ID_116",2,508,2,2,508,508,1,1,3,3,0,1,7,38,923,1648,NA,"11_28_2019-05-17_XXX","11_28_2019-05-17",22.475,24.86666667,NA,NA,"",NA,"successful",3.666666667
"2012/2013",8,"12B","24-09-12","Focal_ID_117",1,"Mate_ID_114",3,12,1,NA,"protected","Pair_ID_2",4,646,3,3,646,646,3,4,3,2,1,1,3,46,4585,4394,2.56,"8_12B_2012-09-24_I","8_12B_2012-09-24",23.535,24.06111111,NA,NA,"matthieu paquet",16,"successful",NA
"2012/2013",8,"12B","24-09-12","Focal_ID_117",1,"Mate_ID_114",3,12,0,NA,"protected","Pair_ID_2",4,646,3,3,646,646,3,4,3,2,0,1,3,46,4585,4394,2.6,"8_12B_2012-09-24_II","8_12B_2012-09-24",23.535,24.06111111,NA,NA,"",16,"successful",NA
"2012/2013",8,"12B","24-09-12","Focal_ID_117",1,"Mate_ID_114",3,12,0,NA,"protected","Pair_ID_2",4,646,3,3,646,646,3,4,3,2,NA,0,3,46,4585,4394,2.437,"8_12B_2012-09-24_III","8_12B_2012-09-24",23.535,24.06111111,NA,NA,"",16,"successful",NA
"2012/2013",8,"13B","24-09-12","Focal_ID_118",1,"Mate_ID_115",3,NA,1,NA,"protected","Pair_ID_3",4,655,3,3,655,655,1,2,3,3,1,1,3,46,1794,3660,2.577,"8_13B_2012-09-24_I","8_13B_2012-09-24",24.3225,23.49428571,29.72,60,"matthieu paquet",19,"successful",NA
"2012/2013",8,"13B","24-09-12","Focal_ID_118",1,"Mate_ID_115",3,NA,1,NA,"protected","Pair_ID_3",4,655,3,3,655,655,1,2,3,3,1,1,3,46,1794,3660,2.462,"8_13B_2012-09-24_II","8_13B_2012-09-24",24.3225,23.49428571,28.7,57.5,"matthieu paquet",19,"successful",NA
"2012/2013",8,"13B","24-09-12","Focal_ID_118",1,"Mate_ID_115",3,NA,1,NA,"protected","Pair_ID_3",4,655,3,3,655,655,1,2,3,3,1,1,3,46,1794,3660,2.276,"8_13B_2012-09-24_III","8_13B_2012-09-24",24.3225,23.49428571,27.46,52,"matthieu paquet",19,"successful",NA
"2012/2013",11,"2","27-09-12","Focal_ID_119",1,"Mate_ID_116",3,9,0,NA,"protected","Pair_ID_117",2,344,3,2,344,630,3,1,3,0,NA,0,3,31,3201,751,2.811,"11_2_2012-09-27_I","11_2_2012-09-27",24.325,23.81,NA,NA,"",51,"failed_eggs",NA
"2012/2013",11,"2","27-09-12","Focal_ID_119",1,"Mate_ID_116",3,9,0,NA,"protected","Pair_ID_117",2,344,3,2,344,630,3,1,3,0,NA,0,3,31,3201,751,2.644,"11_2_2012-09-27_II","11_2_2012-09-27",24.325,23.81,NA,NA,"",51,"failed_eggs",NA
"2012/2013",11,"2","27-09-12","Focal_ID_119",1,"Mate_ID_116",3,9,0,NA,"protected","Pair_ID_117",2,344,3,2,344,630,3,1,3,0,NA,0,3,31,3201,751,2.528,"11_2_2012-09-27_III","11_2_2012-09-27",24.325,23.81,NA,NA,"",51,"failed_eggs",NA
"2012/2013",27,"44","28-09-12","Focal_ID_120",1,"Mate_ID_117",3,NA,1,NA,"protected","Pair_ID_118",2,357,3,2,357,601,1,1,3,3,1,1,1,15,1496,1785,2.647,"27_44_2012-09-28_III","27_44_2012-09-28",23.74333333,24.48666667,NA,NA,"matthieu paquet",43,"successful",4.5
"2012/2013",27,"44","28-09-12","Focal_ID_120",1,"Mate_ID_117",3,NA,1,NA,"protected","Pair_ID_118",2,357,3,2,357,601,1,1,3,3,1,1,1,15,1496,1785,2.571,"27_44_2012-09-28_X","27_44_2012-09-28",23.74333333,24.48666667,NA,NA,"matthieu paquet",43,"successful",4.5
"2012/2013",27,"44","28-09-12","Focal_ID_120",1,"Mate_ID_117",3,NA,1,NA,"protected","Pair_ID_118",2,357,3,2,357,601,1,1,3,3,1,1,1,15,1496,1785,2.595,"27_44_2012-09-28_XX","27_44_2012-09-28",23.74333333,24.48666667,NA,NA,"matthieu paquet",43,"successful",4.5
"2012/2013",8,"18B","29-09-12","Focal_ID_121",1,"Mate_ID_118",3,NA,1,NA,"protected","Pair_ID_119",1,0,3,1,5,649,3,2,3,3,1,1,3,46,1489,1158,2.409,"8_18B_2012-09-29_X","8_18B_2012-09-29",23.91,23.285,29.21,55.5,"matthieu paquet",NA,"successful",NA
"2012/2013",8,"18B","29-09-12","Focal_ID_121",1,"Mate_ID_118",3,NA,1,NA,"protected","Pair_ID_119",1,0,3,1,5,649,3,2,3,3,1,1,3,46,1489,1158,2.552,"8_18B_2012-09-29_XX","8_18B_2012-09-29",23.91,23.285,27.97,61,"matthieu paquet",NA,"successful",NA
"2012/2013",8,"18B","29-09-12","Focal_ID_121",1,"Mate_ID_118",3,NA,1,NA,"protected","Pair_ID_119",1,0,3,1,5,649,3,2,3,3,1,1,3,46,1489,1158,2.566,"8_18B_2012-09-29_XXX","8_18B_2012-09-29",23.91,23.285,30.4,61,"matthieu paquet",NA,"successful",NA
"2012/2013",8,"29","13-10-12","Focal_ID_122",1,"Mate_ID_119",3,6,0,NA,"protected","Pair_ID_13",2,0,3,1,0,660,2,3,3,0,NA,0,3,46,2393,1813,NA,"8_29_2012-10-13_I","8_29_2012-10-13",24.582,24.776,NA,NA,"",6,"failed_eggs",NA
"2012/2013",8,"29","13-10-12","Focal_ID_122",1,"Mate_ID_119",3,6,0,NA,"protected","Pair_ID_13",2,0,3,1,0,660,2,3,3,0,NA,0,3,46,2393,1813,NA,"8_29_2012-10-13_II","8_29_2012-10-13",24.582,24.776,NA,NA,"",6,"failed_eggs",NA
"2012/2013",8,"29","13-10-12","Focal_ID_122",1,"Mate_ID_119",3,6,0,NA,"protected","Pair_ID_13",2,0,3,1,0,660,2,3,3,0,NA,0,3,46,2393,1813,NA,"8_29_2012-10-13_III","8_29_2012-10-13",24.582,24.776,NA,NA,"",6,"failed_eggs",NA
"2012/2013",38,"37","16-10-12","Focal_ID_123",1,"Mate_ID_120",3,NA,0,NA,"natural","Pair_ID_9",3,645,3,3,645,645,1,1,3,3,1,1,NA,53,3090,1174,2.237,"38_37_2012-10-16_X","38_37_2012-10-16",24.485,22.65,NA,NA,"",37,"successful",NA
"2012/2013",38,"37","16-10-12","Focal_ID_123",1,"Mate_ID_120",3,NA,0,NA,"natural","Pair_ID_9",3,645,3,3,645,645,1,1,3,3,0,1,NA,53,3090,1174,2.232,"38_37_2012-10-16_XX","38_37_2012-10-16",24.485,22.65,NA,NA,"",37,"successful",NA
"2012/2013",38,"37","16-10-12","Focal_ID_123",1,"Mate_ID_120",3,NA,1,NA,"natural","Pair_ID_9",3,645,3,3,645,645,1,1,3,3,0,1,NA,53,3090,1174,2.059,"38_37_2012-10-16_XXX","38_37_2012-10-16",24.485,22.65,25.27,56,"matthieu paquet",37,"successful",NA
"2012/2013",8,"19","20-10-12","Focal_ID_124",1,"Mate_ID_121",3,NA,0,NA,"protected","Pair_ID_10",3,659,3,3,659,659,3,1,3,3,0,1,3,46,1820,3444,2.45,"8_19_2012-10-20_X","8_19_2012-10-20",24.6175,22.948,NA,NA,"",NA,"failed_chicks",NA
"2012/2013",8,"19","20-10-12","Focal_ID_124",1,"Mate_ID_121",3,NA,0,NA,"protected","Pair_ID_10",3,659,3,3,659,659,3,1,3,3,0,1,3,46,1820,3444,2.401,"8_19_2012-10-20_XX","8_19_2012-10-20",24.6175,22.948,NA,NA,"",NA,"failed_chicks",NA
"2012/2013",8,"19","20-10-12","Focal_ID_124",1,"Mate_ID_121",3,NA,0,NA,"protected","Pair_ID_10",3,659,3,3,659,659,3,1,3,3,0,1,3,46,1820,3444,2.448,"8_19_2012-10-20_XXX","8_19_2012-10-20",24.6175,22.948,NA,NA,"",NA,"failed_chicks",NA
"2012/2013",20,"20","25-10-12","Focal_ID_125",1,"Mate_ID_122",4,4,0,NA,"protected","Pair_ID_11",3,655,3,3,655,655,1,1,4,4,1,1,2,25,1395,3679,2.588,"20_20_2012-10-25_IV","20_20_2012-10-25",24.40333333,23.44,NA,NA,"",21,"successful",NA
"2012/2013",20,"20","25-10-12","Focal_ID_125",1,"Mate_ID_122",4,4,1,NA,"protected","Pair_ID_11",3,655,3,3,655,655,1,1,4,4,1,1,2,25,1395,3679,2.472,"20_20_2012-10-25_X","20_20_2012-10-25",24.40333333,23.44,31.31,62,"matthieu paquet",21,"successful",NA
"2012/2013",20,"20","25-10-12","Focal_ID_125",1,"Mate_ID_122",4,4,1,NA,"protected","Pair_ID_11",3,655,3,3,655,655,1,1,4,4,1,1,2,25,1395,3679,2.547,"20_20_2012-10-25_XX","20_20_2012-10-25",24.40333333,23.44,31.8,61,"matthieu paquet",21,"successful",NA
"2012/2013",20,"20","25-10-12","Focal_ID_125",1,"Mate_ID_122",4,4,1,NA,"protected","Pair_ID_11",3,655,3,3,655,655,1,1,4,4,0,1,2,25,1395,3679,2.667,"20_20_2012-10-25_XXX","20_20_2012-10-25",24.40333333,23.44,31.26,NA,"matthieu paquet",21,"successful",NA
"2013/2014",37,"2","14-03-14","Focal_ID_126",1,"Mate_ID_123",5,NA,1,NA,"protected","Pair_ID_120",1,151,2,1,151,512,3,1,5,4,1,1,4,44,1690,1290,2.618,"37_2_2014-03-14_X","37_2_2014-03-14",23.85333333,23.45,NA,NA,"",NA,"successful",NA
"2013/2014",37,"2","14-03-14","Focal_ID_126",1,"Mate_ID_123",5,NA,1,NA,"protected","Pair_ID_120",1,151,2,1,151,512,3,1,5,4,1,1,4,44,1690,1290,2.501,"37_2_2014-03-14_XX","37_2_2014-03-14",23.85333333,23.45,NA,NA,"",NA,"successful",NA
"2013/2014",37,"2","14-03-14","Focal_ID_126",1,"Mate_ID_123",5,NA,0,NA,"protected","Pair_ID_120",1,151,2,1,151,512,3,1,5,4,0,1,4,44,1690,1290,2.442,"37_2_2014-03-14_XXX","37_2_2014-03-14",23.85333333,23.45,NA,NA,"",NA,"successful",NA
"2013/2014",37,"2","14-03-14","Focal_ID_126",1,"Mate_ID_123",5,NA,0,NA,"protected","Pair_ID_120",1,151,2,1,151,512,3,1,5,4,0,1,4,44,1690,1290,2.183,"37_2_2014-03-14_XXXX","37_2_2014-03-14",23.85333333,23.45,NA,NA,"",NA,"successful",NA
"2013/2014",37,"2","14-03-14","Focal_ID_126",1,"Mate_ID_123",5,NA,0,NA,"protected","Pair_ID_120",1,151,2,1,151,512,3,1,5,4,NA,0,4,44,1690,1290,2.417,"37_2_2014-03-14_XXXXX","37_2_2014-03-14",23.85333333,23.45,NA,NA,"",NA,"successful",NA
"2013/2014",20,"3","15-03-14","Focal_ID_127",1,"Mate_ID_124",NA,NA,1,0,"protected","Pair_ID_121",1,25,2,1,25,516,3,1,4,4,1,1,3,27,1689,438,2.594,"20_3_2014-03-15_X","20_3_2014-03-15",23.4725,24.6,NA,NA,"",NA,"successful",NA
"2013/2014",20,"3","15-03-14","Focal_ID_127",1,"Mate_ID_124",NA,NA,1,0,"protected","Pair_ID_121",1,25,2,1,25,516,3,1,4,4,1,1,3,27,1689,438,2.634,"20_3_2014-03-15_XX","20_3_2014-03-15",23.4725,24.6,NA,NA,"",NA,"successful",NA
"2013/2014",20,"3","15-03-14","Focal_ID_127",1,"Mate_ID_124",NA,NA,1,0,"protected","Pair_ID_121",1,25,2,1,25,516,3,1,4,4,1,1,3,27,1689,438,2.518,"20_3_2014-03-15_XXX","20_3_2014-03-15",23.4725,24.6,NA,NA,"",NA,"successful",NA
"2013/2014",20,"3","15-03-14","Focal_ID_127",1,"Mate_ID_124",NA,NA,0,0,"protected","Pair_ID_121",1,25,2,1,25,516,3,1,4,4,0,1,3,27,1689,438,2.605,"20_3_2014-03-15_XXXX","20_3_2014-03-15",23.4725,24.6,NA,NA,"",NA,"successful",NA
"2013/2014",38,"34","27-03-14","Focal_ID_128",1,"Mate_ID_125",4,NA,1,NA,"natural","Pair_ID_12",3,526,2,2,526,526,1,1,4,3,1,1,NA,40,1701,2328,2.604,"38_34_2014-03-27_I","38_34_2014-03-27",24.1125,22.936,30.42,60,"matthieu paquet",NA,"successful",NA
"2013/2014",38,"34","27-03-14","Focal_ID_128",1,"Mate_ID_125",4,NA,1,NA,"natural","Pair_ID_12",3,526,2,2,526,526,1,1,4,3,1,1,NA,40,1701,2328,2.622,"38_34_2014-03-27_II","38_34_2014-03-27",24.1125,22.936,30.75,58.5,"matthieu paquet",NA,"successful",NA
"2013/2014",38,"34","27-03-14","Focal_ID_128",1,"Mate_ID_125",4,NA,0,NA,"natural","Pair_ID_12",3,526,2,2,526,526,1,1,4,3,0,1,NA,40,1701,2328,2.63,"38_34_2014-03-27_III","38_34_2014-03-27",24.1125,22.936,NA,NA,"",NA,"successful",NA
"2013/2014",38,"34","27-03-14","Focal_ID_128",1,"Mate_ID_125",4,NA,0,NA,"natural","Pair_ID_12",3,526,2,2,526,526,1,1,4,3,NA,0,NA,40,1701,2328,2.48,"38_34_2014-03-27_IV","38_34_2014-03-27",24.1125,22.936,NA,NA,"",NA,"successful",NA
"2013/2014",8,"16A","08-04-14","Focal_ID_129",1,"Mate_ID_126",5,NA,1,NA,"protected","Pair_ID_122",4,539,2,4,1273,539,1,2,5,5,1,1,4,77,1717,1531,2.611,"8_16A_2014-04-08_X","8_16A_2014-04-08",23.35333333,23.9275,27.94,62,"matthieu paquet",NA,"successful",NA
"2013/2014",8,"16A","08-04-14","Focal_ID_129",1,"Mate_ID_126",5,NA,1,NA,"protected","Pair_ID_122",4,539,2,4,1273,539,1,2,5,5,1,1,4,77,1717,1531,2.485,"8_16A_2014-04-08_XX","8_16A_2014-04-08",23.35333333,23.9275,28.88,57,"matthieu paquet",NA,"successful",NA
"2013/2014",8,"16A","08-04-14","Focal_ID_129",1,"Mate_ID_126",5,NA,0,NA,"protected","Pair_ID_122",4,539,2,4,1273,539,1,2,5,5,0,1,4,77,1717,1531,2.557,"8_16A_2014-04-08_XXX","8_16A_2014-04-08",23.35333333,23.9275,26.27,59,"matthieu paquet",NA,"successful",NA
"2013/2014",8,"16A","08-04-14","Focal_ID_129",1,"Mate_ID_126",5,NA,0,NA,"protected","Pair_ID_122",4,539,2,4,1273,539,1,2,5,5,0,1,4,77,1717,1531,2.498,"8_16A_2014-04-08_XXXX","8_16A_2014-04-08",23.35333333,23.9275,NA,NA,"",NA,"successful",NA
"2013/2014",8,"16A","08-04-14","Focal_ID_129",1,"Mate_ID_126",5,NA,0,NA,"protected","Pair_ID_122",4,539,2,4,1273,539,1,2,5,5,0,1,4,77,1717,1531,2.633,"8_16A_2014-04-08_XXXXX","8_16A_2014-04-08",23.35333333,23.9275,NA,NA,"",NA,"successful",NA
"2013/2014",8,"13A","09-04-14","Focal_ID_130",1,"Mate_ID_127",6,NA,1,9,"protected","Pair_ID_123",3,534,2,6,1951,534,2,3,6,4,1,1,4,77,2046,3431,2.426,"8_13A_2014-04-09_X","8_13A_2014-04-09",24.51,23.8,NA,NA,"matthieu paquet",NA,"successful",NA
"2013/2014",8,"13A","09-04-14","Focal_ID_130",1,"Mate_ID_127",6,NA,1,9,"protected","Pair_ID_123",3,534,2,6,1951,534,2,3,6,4,1,1,4,77,2046,3431,2.651,"8_13A_2014-04-09_XXX","8_13A_2014-04-09",24.51,23.8,NA,NA,"matthieu paquet",NA,"successful",NA
"2013/2014",8,"13A","09-04-14","Focal_ID_130",1,"Mate_ID_127",6,NA,0,9,"protected","Pair_ID_123",3,534,2,6,1951,534,2,3,6,4,NA,0,4,77,2046,3431,2.886,"8_13A_2014-04-09_XXXXXX","8_13A_2014-04-09",24.51,23.8,NA,NA,"",NA,"successful",NA
"2013/2014",11,"16","10-04-14","Focal_ID_131",1,"Mate_ID_128",NA,NA,0,NA,"protected","Pair_ID_4",2,560,2,4,1236,560,1,2,3,3,0,1,4,40,3641,2042,2.304,"11_16_2014-04-10_X","11_16_2014-04-10",23.192,23.48,NA,NA,"",5,"failed_chicks",NA
"2013/2014",11,"16","10-04-14","Focal_ID_131",1,"Mate_ID_128",NA,NA,0,NA,"protected","Pair_ID_4",2,560,2,4,1236,560,1,2,3,3,0,1,4,40,3641,2042,2.26,"11_16_2014-04-10_XX","11_16_2014-04-10",23.192,23.48,NA,NA,"",5,"failed_chicks",NA
"2013/2014",11,"16","10-04-14","Focal_ID_131",1,"Mate_ID_128",NA,NA,0,NA,"protected","Pair_ID_4",2,560,2,4,1236,560,1,2,3,3,0,1,4,40,3641,2042,2.468,"11_16_2014-04-10_XXX","11_16_2014-04-10",23.192,23.48,NA,NA,"",5,"failed_chicks",NA
"2013/2014",8,"22A","15-04-14","Focal_ID_132",1,"Mate_ID_129",NA,2,1,1,"protected","Pair_ID_124",2,68,2,1,68,508,2,1,4,4,1,1,4,77,1175,538,2.643,"8_22A_2014-04-15_X","8_22A_2014-04-15",24.69666667,23.885,31.61,60,"matthieu paquet",NA,"successful",NA
"2013/2014",8,"22A","15-04-14","Focal_ID_132",1,"Mate_ID_129",NA,2,1,1,"protected","Pair_ID_124",2,68,2,1,68,508,2,1,4,4,1,1,4,77,1175,538,2.617,"8_22A_2014-04-15_XX","8_22A_2014-04-15",24.69666667,23.885,28.75,59.5,"matthieu paquet",NA,"successful",NA
"2013/2014",8,"22A","15-04-14","Focal_ID_132",1,"Mate_ID_129",NA,2,1,1,"protected","Pair_ID_124",2,68,2,1,68,508,2,1,4,4,1,1,4,77,1175,538,2.689,"8_22A_2014-04-15_XXX","8_22A_2014-04-15",24.69666667,23.885,31.29,59,"matthieu paquet",NA,"successful",NA
"2013/2014",8,"22A","15-04-14","Focal_ID_132",1,"Mate_ID_129",NA,2,0,1,"protected","Pair_ID_124",2,68,2,1,68,508,2,1,4,4,0,1,4,77,1175,538,2.762,"8_22A_2014-04-15_XXXX","8_22A_2014-04-15",24.69666667,23.885,NA,NA,"",NA,"successful",NA
"2013/2014",31,"19","15-04-14","Focal_ID_133",1,"Mate_ID_130",NA,NA,1,1,"protected","Pair_ID_30",3,105,2,1,105,548,2,2,3,3,1,1,4,21,1319,483,2.581,"31_19_2014-04-15_X","31_19_2014-04-15",23.525,24.06,27.83,59.5,"matthieu paquet",NA,"successful",NA
"2013/2014",31,"19","15-04-14","Focal_ID_133",1,"Mate_ID_130",NA,NA,1,1,"protected","Pair_ID_30",3,105,2,1,105,548,2,2,3,3,1,1,4,21,1319,483,2.516,"31_19_2014-04-15_XX","31_19_2014-04-15",23.525,24.06,29.24,62,"matthieu paquet",NA,"successful",NA
"2013/2014",31,"19","15-04-14","Focal_ID_133",1,"Mate_ID_130",NA,NA,1,1,"protected","Pair_ID_30",3,105,2,1,105,548,2,2,3,3,1,1,4,21,1319,483,2.533,"31_19_2014-04-15_XXX","31_19_2014-04-15",23.525,24.06,30.31,59,"matthieu paquet",NA,"successful",NA
"2013/2014",31,"20","15-04-14","Focal_ID_134",1,"Mate_ID_131",NA,NA,1,NA,"protected","Pair_ID_125",3,513,2,4,1238,513,1,2,3,2,1,1,4,21,1717,1717,2.385,"31_20_2014-04-15_X","31_20_2014-04-15",23.724,23.92,29.13,60,"matthieu paquet",NA,"successful",NA
"2013/2014",31,"20","15-04-14","Focal_ID_134",1,"Mate_ID_131",NA,NA,1,NA,"protected","Pair_ID_125",3,513,2,4,1238,513,1,2,3,2,1,1,4,21,1717,1717,2.52,"31_20_2014-04-15_XX","31_20_2014-04-15",23.724,23.92,26.53,58,"matthieu paquet",NA,"successful",NA
"2013/2014",31,"20","15-04-14","Focal_ID_134",1,"Mate_ID_131",NA,NA,0,NA,"protected","Pair_ID_125",3,513,2,4,1238,513,1,2,3,2,NA,0,4,21,1717,1717,2.347,"31_20_2014-04-15_XXX","31_20_2014-04-15",23.724,23.92,NA,NA,"",NA,"successful",NA
"2013/2014",31,"16","17-04-14","Focal_ID_135",1,"Mate_ID_132",NA,NA,1,1,"protected","Pair_ID_126",1,79,2,1,79,544,2,2,3,2,1,1,4,21,1722,517,2.845,"31_16_2014-04-17_X","31_16_2014-04-17",24.535,24.06,30.96,62,"matthieu paquet",NA,"successful",NA
"2013/2014",31,"16","17-04-14","Focal_ID_135",1,"Mate_ID_132",NA,NA,1,1,"protected","Pair_ID_126",1,79,2,1,79,544,2,2,3,2,1,1,4,21,1722,517,2.982,"31_16_2014-04-17_XX","31_16_2014-04-17",24.535,24.06,32.14,60,"matthieu paquet",NA,"successful",NA
"2013/2014",31,"16","17-04-14","Focal_ID_135",1,"Mate_ID_132",NA,NA,0,1,"protected","Pair_ID_126",1,79,2,1,79,544,2,2,3,2,NA,0,4,21,1722,517,2.678,"31_16_2014-04-17_XXX","31_16_2014-04-17",24.535,24.06,NA,NA,"",NA,"successful",NA
"2013/2014",31,"44","19-04-14","Focal_ID_136",1,"Mate_ID_133",4,NA,1,NA,"protected","Pair_ID_127",1,180,2,1,180,549,2,1,4,4,1,1,4,21,2055,1323,2.611,"31_44_2014-04-19_IV","31_44_2014-04-19",24.078,23.775,29.95,52,"matthieu paquet",NA,"successful",NA
"2013/2014",31,"44","19-04-14","Focal_ID_136",1,"Mate_ID_133",4,NA,1,NA,"protected","Pair_ID_127",1,180,2,1,180,549,2,1,4,4,1,1,4,21,2055,1323,2.608,"31_44_2014-04-19_X","31_44_2014-04-19",24.078,23.775,32.84,61,"matthieu paquet",NA,"successful",NA
"2013/2014",31,"44","19-04-14","Focal_ID_136",1,"Mate_ID_133",4,NA,1,NA,"protected","Pair_ID_127",1,180,2,1,180,549,2,1,4,4,1,1,4,21,2055,1323,2.814,"31_44_2014-04-19_XX","31_44_2014-04-19",24.078,23.775,29.43,61,"matthieu paquet",NA,"successful",NA
"2013/2014",31,"44","19-04-14","Focal_ID_136",1,"Mate_ID_133",4,NA,0,NA,"protected","Pair_ID_127",1,180,2,1,180,549,2,1,4,4,0,1,4,21,2055,1323,2.678,"31_44_2014-04-19_XXX","31_44_2014-04-19",24.078,23.775,NA,NA,"",NA,"successful",NA
"2013/2014",37,"19","23-04-14","Focal_ID_137",1,"Mate_ID_134",NA,8,1,NA,"protected","Pair_ID_15",5,555,2,2,555,555,2,1,3,3,1,1,4,44,3312,1680,2.661,"37_19_2014-04-23_X","37_19_2014-04-23",24.3625,23.87333333,30.62,59,"matthieu paquet",NA,"successful",NA
"2013/2014",37,"19","23-04-14","Focal_ID_137",1,"Mate_ID_134",NA,8,1,NA,"protected","Pair_ID_15",5,555,2,2,555,555,2,1,3,3,1,1,4,44,3312,1680,2.666,"37_19_2014-04-23_XX","37_19_2014-04-23",24.3625,23.87333333,32.83,63,"matthieu paquet",NA,"successful",NA
"2013/2014",37,"19","23-04-14","Focal_ID_137",1,"Mate_ID_134",NA,8,1,NA,"protected","Pair_ID_15",5,555,2,2,555,555,2,1,3,3,1,1,4,44,3312,1680,2.642,"37_19_2014-04-23_XXX","37_19_2014-04-23",24.3625,23.87333333,32.76,58,"matthieu paquet",NA,"successful",NA
"2013/2014",31,"35","26-04-14","Focal_ID_138",1,"Mate_ID_135",NA,NA,0,1,"protected","Pair_ID_32",4,117,2,1,117,553,2,2,2,0,NA,0,4,21,1330,525,NA,"31_35_2014-04-26_X","31_35_2014-04-26",24.35666667,24.39,NA,NA,"",NA,"failed_eggs",NA
"2013/2014",31,"35","26-04-14","Focal_ID_138",1,"Mate_ID_135",NA,NA,0,1,"protected","Pair_ID_32",4,117,2,1,117,553,2,2,2,0,NA,0,4,21,1330,525,NA,"31_35_2014-04-26_XX","31_35_2014-04-26",24.35666667,24.39,NA,NA,"",NA,"failed_eggs",NA
"2013/2014",8,"11B","28-04-14","Focal_ID_139",1,"Mate_ID_114",3,NA,1,NA,"protected","Pair_ID_128",1,0,2,4,1227,559,2,4,3,3,1,1,4,77,1625,4975,2.73,"8_11B_2014-04-28_I","8_11B_2014-04-28",22.7725,24.06111111,NA,NA,"matthieu paquet",NA,"successful",NA
"2013/2014",8,"11B","28-04-14","Focal_ID_139",1,"Mate_ID_114",3,NA,1,NA,"protected","Pair_ID_128",1,0,2,4,1227,559,2,4,3,3,1,1,4,77,1625,4975,2.684,"8_11B_2014-04-28_II","8_11B_2014-04-28",22.7725,24.06111111,NA,NA,"matthieu paquet",NA,"successful",NA
"2013/2014",8,"11B","28-04-14","Focal_ID_139",1,"Mate_ID_114",3,NA,0,NA,"protected","Pair_ID_128",1,0,2,4,1227,559,2,4,3,3,0,1,4,77,1625,4975,2.651,"8_11B_2014-04-28_III","8_11B_2014-04-28",22.7725,24.06111111,NA,NA,"",NA,"successful",NA
"2013/2014",71,"21","28-04-14","Focal_ID_140",1,"Mate_ID_136",3,NA,1,NA,"natural","Pair_ID_16",3,562,2,2,562,562,3,1,3,3,1,1,NA,11,2075,2062,2.195,"71_21_2014-04-28_X","71_21_2014-04-28",24.08666667,23.87,33.66,58,"matthieu paquet",NA,"successful",NA
"2013/2014",71,"21","28-04-14","Focal_ID_140",1,"Mate_ID_136",3,NA,1,NA,"natural","Pair_ID_16",3,562,2,2,562,562,3,1,3,3,1,1,NA,11,2075,2062,2.487,"71_21_2014-04-28_XX","71_21_2014-04-28",24.08666667,23.87,30.98,57.5,"matthieu paquet",NA,"successful",NA
"2013/2014",71,"21","28-04-14","Focal_ID_140",1,"Mate_ID_136",3,NA,1,NA,"natural","Pair_ID_16",3,562,2,2,562,562,3,1,3,3,1,1,NA,11,2075,2062,2.548,"71_21_2014-04-28_XXX","71_21_2014-04-28",24.08666667,23.87,31.64,57,"matthieu paquet",NA,"successful",NA
